,time,species,protein,ribo_density,delta,charging_rate,codon,ecol_comp,rbs_rate
24804,200.0,TTT_uncharged,252.33333333333334,0.0,8.666666666666686,10.0,0.7,0.24,100000.0
24805,200.0,__cellularProtein_rbs,92.33333333333333,0.0,-0.6666666666666714,10.0,0.7,0.24,100000.0
24806,200.0,free ribosome,12.333333333333334,0.0,3.666666666666668,10.0,0.7,0.24,100000.0
24807,200.0,cellularProtein,1627.0,4.876666666666666,154.33333333333326,10.0,0.7,0.24,100000.0
24815,200.0,ATA_charged,32.666666666666664,0.0,9.333333333333332,50.0,0.7,0.24,100000.0
24816,200.0,ATA_uncharged,717.3333333333334,0.0,-9.333333333333258,50.0,0.7,0.24,100000.0
24817,200.0,TTT_charged,1510.0,0.0,-19.0,50.0,0.7,0.24,100000.0
24818,200.0,TTT_uncharged,240.0,0.0,19.0,50.0,0.7,0.24,100000.0
24819,200.0,__cellularProtein_rbs,95.0,0.0,1.0,50.0,0.7,0.24,100000.0
24820,200.0,free ribosome,29.0,0.0,-0.33333333333333215,50.0,0.7,0.24,100000.0
24821,200.0,cellularProtein,9282.333333333334,4.71,1864.666666666667,50.0,0.7,0.24,100000.0
24829,200.0,ATA_charged,56.0,0.0,10.666666666666664,100.0,0.7,0.24,100000.0
24830,200.0,ATA_uncharged,694.0,0.0,-10.666666666666629,100.0,0.7,0.24,100000.0
24831,200.0,TTT_charged,1528.3333333333333,0.0,-16.0,100.0,0.7,0.24,100000.0
24832,200.0,TTT_uncharged,221.66666666666666,0.0,16.0,100.0,0.7,0.24,100000.0
24833,200.0,__cellularProtein_rbs,95.66666666666667,0.0,-0.6666666666666572,100.0,0.7,0.24,100000.0
24834,200.0,free ribosome,51.666666666666664,0.0,10.0,100.0,0.7,0.24,100000.0
24835,200.0,cellularProtein,18128.0,4.483333333333333,3672.333333333334,100.0,0.7,0.24,100000.0
24843,200.0,ATA_charged,115.0,0.0,-14.333333333333343,250.0,0.7,0.24,100000.0
24844,200.0,ATA_uncharged,635.0,0.0,14.333333333333371,250.0,0.7,0.24,100000.0
24845,200.0,TTT_charged,1551.6666666666667,0.0,-1.0,250.0,0.7,0.24,100000.0
24846,200.0,TTT_uncharged,198.33333333333334,0.0,1.0,250.0,0.7,0.24,100000.0
24847,200.0,__cellularProtein_rbs,97.33333333333333,0.0,0.0,250.0,0.7,0.24,100000.0
24848,200.0,free ribosome,86.33333333333333,0.0,-6.0,250.0,0.7,0.24,100000.0
24849,200.0,cellularProtein,40365.0,4.136666666666667,8111.0,250.0,0.7,0.24,100000.0
24857,200.0,ATA_charged,262.0,0.0,8.0,500.0,0.7,0.24,100000.0
24858,200.0,ATA_uncharged,488.0,0.0,-8.0,500.0,0.7,0.24,100000.0
24859,200.0,TTT_charged,1593.3333333333333,0.0,11.0,500.0,0.7,0.24,100000.0
24860,200.0,TTT_uncharged,156.66666666666666,0.0,-11.0,500.0,0.7,0.24,100000.0
24861,200.0,__cellularProtein_rbs,98.0,0.0,0.0,500.0,0.7,0.24,100000.0
24862,200.0,free ribosome,168.66666666666666,0.0,9.0,500.0,0.7,0.24,100000.0
24863,200.0,cellularProtein,64799.333333333336,3.313333333333333,13010.0,500.0,0.7,0.24,100000.0
24871,200.0,ATA_charged,419.0,0.0,3.3333333333333144,1000.0,0.7,0.24,100000.0
24872,200.0,ATA_uncharged,331.0,0.0,-3.3333333333333144,1000.0,0.7,0.24,100000.0
24873,200.0,TTT_charged,1643.0,0.0,-0.33333333333325754,1000.0,0.7,0.24,100000.0
24874,200.0,TTT_uncharged,107.0,0.0,0.3333333333333286,1000.0,0.7,0.24,100000.0
24875,200.0,__cellularProtein_rbs,98.0,0.0,0.0,1000.0,0.7,0.24,100000.0
24876,200.0,free ribosome,221.0,0.0,8.666666666666657,1000.0,0.7,0.24,100000.0
24877,200.0,cellularProtein,86965.33333333333,2.7900000000000005,17471.666666666657,1000.0,0.7,0.24,100000.0
24885,200.0,ATA_charged,669.0,0.0,7.333333333333371,5000.0,0.7,0.24,100000.0
24886,200.0,ATA_uncharged,81.0,0.0,-7.333333333333329,5000.0,0.7,0.24,100000.0
24887,200.0,TTT_charged,1724.0,0.0,-2.3333333333332575,5000.0,0.7,0.24,100000.0
24888,200.0,TTT_uncharged,26.0,0.0,2.333333333333332,5000.0,0.7,0.24,100000.0
24889,200.0,__cellularProtein_rbs,99.33333333333333,0.0,1.3333333333333286,5000.0,0.7,0.24,100000.0
24890,200.0,free ribosome,268.3333333333333,0.0,7.0,5000.0,0.7,0.24,100000.0
24891,200.0,cellularProtein,108822.0,2.316666666666667,21790.33333333333,5000.0,0.7,0.24,100000.0
24899,200.0,ATA_charged,5.666666666666667,0.0,-2.666666666666667,10.0,0.7,0.55,100000.0
24900,200.0,ATA_uncharged,744.3333333333334,0.0,2.6666666666667425,10.0,0.7,0.55,100000.0
24901,200.0,TTT_charged,958.0,0.0,56.0,10.0,0.7,0.55,100000.0
24902,200.0,TTT_uncharged,792.0,0.0,-56.0,10.0,0.7,0.55,100000.0
24903,200.0,__cellularProtein_rbs,97.66666666666667,0.0,-1.6666666666666572,10.0,0.7,0.55,100000.0
24904,200.0,free ribosome,1.3333333333333333,0.0,-1.0000000000000002,10.0,0.7,0.55,100000.0
24905,200.0,cellularProtein,3017.3333333333335,4.986666666666667,521.3333333333335,10.0,0.7,0.55,100000.0
24913,200.0,ATA_charged,31.0,0.0,1.0,50.0,0.7,0.55,100000.0
24914,200.0,ATA_uncharged,719.0,0.0,-1.0,50.0,0.7,0.55,100000.0
24915,200.0,TTT_charged,827.3333333333334,0.0,-56.0,50.0,0.7,0.55,100000.0
24916,200.0,TTT_uncharged,922.6666666666666,0.0,56.0,50.0,0.7,0.55,100000.0
24917,200.0,__cellularProtein_rbs,95.66666666666667,0.0,-1.0,50.0,0.7,0.55,100000.0
24918,200.0,free ribosome,49.333333333333336,0.0,10.333333333333336,50.0,0.7,0.55,100000.0
24919,200.0,cellularProtein,15816.666666666666,4.506666666666667,3210.0,50.0,0.7,0.55,100000.0
24927,200.0,ATA_charged,56.333333333333336,0.0,-0.6666666666666643,100.0,0.7,0.55,100000.0
24928,200.0,ATA_uncharged,693.6666666666666,0.0,0.6666666666666288,100.0,0.7,0.55,100000.0
24929,200.0,TTT_charged,929.6666666666666,0.0,13.0,100.0,0.7,0.55,100000.0
24930,200.0,TTT_uncharged,820.3333333333334,0.0,-13.0,100.0,0.7,0.55,100000.0
24931,200.0,__cellularProtein_rbs,97.0,0.0,0.3333333333333286,100.0,0.7,0.55,100000.0
24932,200.0,free ribosome,79.0,0.0,-0.6666666666666714,100.0,0.7,0.55,100000.0
24933,200.0,cellularProtein,30476.0,4.21,6152.0,100.0,0.7,0.55,100000.0
24941,200.0,ATA_charged,170.0,0.0,13.0,250.0,0.7,0.55,100000.0
24942,200.0,ATA_uncharged,580.0,0.0,-13.0,250.0,0.7,0.55,100000.0
24943,200.0,TTT_charged,1074.3333333333333,0.0,11.333333333333258,250.0,0.7,0.55,100000.0
24944,200.0,TTT_uncharged,675.6666666666666,0.0,-11.333333333333371,250.0,0.7,0.55,100000.0
24945,200.0,__cellularProtein_rbs,97.0,0.0,-0.6666666666666714,250.0,0.7,0.55,100000.0
24946,200.0,free ribosome,155.66666666666666,0.0,-1.0,250.0,0.7,0.55,100000.0
24947,200.0,cellularProtein,64100.666666666664,3.4433333333333334,12858.333333333328,250.0,0.7,0.55,100000.0
24955,200.0,ATA_charged,329.6666666666667,0.0,-13.0,500.0,0.7,0.55,100000.0
24956,200.0,ATA_uncharged,420.3333333333333,0.0,13.0,500.0,0.7,0.55,100000.0
24957,200.0,TTT_charged,1238.6666666666667,0.0,1.0,500.0,0.7,0.55,100000.0
24958,200.0,TTT_uncharged,511.3333333333333,0.0,-1.0000000000000568,500.0,0.7,0.55,100000.0
24959,200.0,__cellularProtein_rbs,98.0,0.0,0.0,500.0,0.7,0.55,100000.0
24960,200.0,free ribosome,222.66666666666666,0.0,-9.333333333333343,500.0,0.7,0.55,100000.0
24961,200.0,cellularProtein,91659.33333333333,2.7733333333333334,18358.666666666657,500.0,0.7,0.55,100000.0
24969,200.0,ATA_charged,499.3333333333333,0.0,-3.0,1000.0,0.7,0.55,100000.0
24970,200.0,ATA_uncharged,250.66666666666666,0.0,3.0,1000.0,0.7,0.55,100000.0
24971,200.0,TTT_charged,1439.3333333333333,0.0,-7.333333333333485,1000.0,0.7,0.55,100000.0
24972,200.0,TTT_uncharged,310.6666666666667,0.0,7.333333333333371,1000.0,0.7,0.55,100000.0
24973,200.0,__cellularProtein_rbs,98.66666666666667,0.0,1.3333333333333428,1000.0,0.7,0.55,100000.0
24974,200.0,free ribosome,268.3333333333333,0.0,5.666666666666629,1000.0,0.7,0.55,100000.0
24975,200.0,cellularProtein,109029.66666666667,2.3166666666666664,21814.66666666667,1000.0,0.7,0.55,100000.0
24983,200.0,ATA_charged,695.3333333333334,0.0,-8.0,5000.0,0.7,0.55,100000.0
24984,200.0,ATA_uncharged,54.666666666666664,0.0,8.0,5000.0,0.7,0.55,100000.0
24985,200.0,TTT_charged,1684.3333333333333,0.0,5.3333333333332575,5000.0,0.7,0.55,100000.0
24986,200.0,TTT_uncharged,65.66666666666667,0.0,-5.333333333333329,5000.0,0.7,0.55,100000.0
24987,200.0,__cellularProtein_rbs,98.66666666666667,0.0,0.3333333333333428,5000.0,0.7,0.55,100000.0
24988,200.0,free ribosome,300.0,0.0,3.6666666666666856,5000.0,0.7,0.55,100000.0
24989,200.0,cellularProtein,122448.0,2.0,24538.0,5000.0,0.7,0.55,100000.0
24997,200.0,ATA_charged,5.333333333333333,0.0,0.6666666666666661,10.0,0.7,0.07,100000.0
24998,200.0,ATA_uncharged,744.6666666666666,0.0,-0.6666666666667425,10.0,0.7,0.07,100000.0
24999,200.0,TTT_charged,1688.0,0.0,-8.666666666666742,10.0,0.7,0.07,100000.0
25000,200.0,TTT_uncharged,62.0,0.0,8.666666666666664,10.0,0.7,0.07,100000.0
25001,200.0,__cellularProtein_rbs,99.66666666666667,0.0,-0.3333333333333286,10.0,0.7,0.07,100000.0
25002,200.0,free ribosome,0.6666666666666666,0.0,0.6666666666666666,10.0,0.7,0.07,100000.0
25003,200.0,cellularProtein,1499.6666666666667,4.993333333333333,499.66666666666674,10.0,0.7,0.07,100000.0
25011,200.0,ATA_charged,23.666666666666668,0.0,-0.33333333333333215,50.0,0.7,0.07,100000.0
25012,200.0,ATA_uncharged,726.3333333333334,0.0,0.33333333333337123,50.0,0.7,0.07,100000.0
25013,200.0,TTT_charged,1692.6666666666667,0.0,-4.3333333333332575,50.0,0.7,0.07,100000.0
25014,200.0,TTT_uncharged,57.333333333333336,0.0,4.333333333333336,50.0,0.7,0.07,100000.0
25015,200.0,__cellularProtein_rbs,99.66666666666667,0.0,0.0,50.0,0.7,0.07,100000.0
25016,200.0,free ribosome,9.333333333333334,0.0,5.000000000000001,50.0,0.7,0.07,100000.0
25017,200.0,cellularProtein,7528.666666666667,4.906666666666666,1521.0,50.0,0.7,0.07,100000.0
25025,200.0,ATA_charged,45.0,0.0,-2.3333333333333357,100.0,0.7,0.07,100000.0
25026,200.0,ATA_uncharged,705.0,0.0,2.3333333333333712,100.0,0.7,0.07,100000.0
25027,200.0,TTT_charged,1693.0,0.0,-8.0,100.0,0.7,0.07,100000.0
25028,200.0,TTT_uncharged,57.0,0.0,8.0,100.0,0.7,0.07,100000.0
25029,200.0,__cellularProtein_rbs,97.66666666666667,0.0,0.0,100.0,0.7,0.07,100000.0
25030,200.0,free ribosome,37.0,0.0,0.6666666666666643,100.0,0.7,0.07,100000.0
25031,200.0,cellularProtein,14793.333333333334,4.63,3010.666666666668,100.0,0.7,0.07,100000.0
25039,200.0,ATA_charged,133.0,0.0,4.666666666666657,250.0,0.7,0.07,100000.0
25040,200.0,ATA_uncharged,617.0,0.0,-4.666666666666629,250.0,0.7,0.07,100000.0
25041,200.0,TTT_charged,1700.3333333333333,0.0,-1.0,250.0,0.7,0.07,100000.0
25042,200.0,TTT_uncharged,49.666666666666664,0.0,1.0,250.0,0.7,0.07,100000.0
25043,200.0,__cellularProtein_rbs,98.66666666666667,0.0,0.6666666666666714,250.0,0.7,0.07,100000.0
25044,200.0,free ribosome,79.33333333333333,0.0,-0.3333333333333428,250.0,0.7,0.07,100000.0
25045,200.0,cellularProtein,33321.0,4.206666666666667,6723.0,250.0,0.7,0.07,100000.0
25053,200.0,ATA_charged,256.0,0.0,24.0,500.0,0.7,0.07,100000.0
25054,200.0,ATA_uncharged,494.0,0.0,-24.0,500.0,0.7,0.07,100000.0
25055,200.0,TTT_charged,1717.6666666666667,0.0,7.0,500.0,0.7,0.07,100000.0
25056,200.0,TTT_uncharged,32.333333333333336,0.0,-7.0,500.0,0.7,0.07,100000.0
25057,200.0,__cellularProtein_rbs,98.0,0.0,1.3333333333333286,500.0,0.7,0.07,100000.0
25058,200.0,free ribosome,138.0,0.0,6.0,500.0,0.7,0.07,100000.0
25059,200.0,cellularProtein,54831.0,3.6199999999999997,11013.0,500.0,0.7,0.07,100000.0
25067,200.0,ATA_charged,404.6666666666667,0.0,9.666666666666686,1000.0,0.7,0.07,100000.0
25068,200.0,ATA_uncharged,345.3333333333333,0.0,-9.666666666666686,1000.0,0.7,0.07,100000.0
25069,200.0,TTT_charged,1724.0,0.0,0.33333333333325754,1000.0,0.7,0.07,100000.0
25070,200.0,TTT_uncharged,26.0,0.0,-0.33333333333333215,1000.0,0.7,0.07,100000.0
25071,200.0,__cellularProtein_rbs,98.0,0.0,0.6666666666666714,1000.0,0.7,0.07,100000.0
25072,200.0,free ribosome,193.0,0.0,9.333333333333343,1000.0,0.7,0.07,100000.0
25073,200.0,cellularProtein,76722.66666666667,3.0700000000000003,15390.333333333336,1000.0,0.7,0.07,100000.0
25081,200.0,ATA_charged,645.3333333333334,0.0,1.3333333333333712,5000.0,0.7,0.07,100000.0
25082,200.0,ATA_uncharged,104.66666666666667,0.0,-1.3333333333333286,5000.0,0.7,0.07,100000.0
25083,200.0,TTT_charged,1744.0,0.0,2.0,5000.0,0.7,0.07,100000.0
25084,200.0,TTT_uncharged,6.0,0.0,-2.0,5000.0,0.7,0.07,100000.0
25085,200.0,__cellularProtein_rbs,99.33333333333333,0.0,0.0,5000.0,0.7,0.07,100000.0
25086,200.0,free ribosome,239.66666666666666,0.0,-14.0,5000.0,0.7,0.07,100000.0
25087,200.0,cellularProtein,101974.33333333333,2.6033333333333335,20416.33333333333,5000.0,0.7,0.07,100000.0
25095,200.0,ATA_charged,4.333333333333333,0.0,-1.0,10.0,0.7,0.4,100000.0
25096,200.0,ATA_uncharged,745.6666666666666,0.0,1.0,10.0,0.7,0.4,100000.0
25097,200.0,TTT_charged,1141.0,0.0,13.333333333333258,10.0,0.7,0.4,100000.0
25098,200.0,TTT_uncharged,609.0,0.0,-13.333333333333371,10.0,0.7,0.4,100000.0
25099,200.0,__cellularProtein_rbs,92.33333333333333,0.0,2.0,10.0,0.7,0.4,100000.0
25100,200.0,free ribosome,14.0,0.0,-2.0,10.0,0.7,0.4,100000.0
25101,200.0,cellularProtein,2193.6666666666665,4.86,490.6666666666665,10.0,0.7,0.4,100000.0
25109,200.0,ATA_charged,27.0,0.0,3.666666666666668,50.0,0.7,0.4,100000.0
25110,200.0,ATA_uncharged,723.0,0.0,-3.6666666666666288,50.0,0.7,0.4,100000.0
25111,200.0,TTT_charged,1276.0,0.0,26.0,50.0,0.7,0.4,100000.0
25112,200.0,TTT_uncharged,474.0,0.0,-26.0,50.0,0.7,0.4,100000.0
25113,200.0,__cellularProtein_rbs,95.66666666666667,0.0,0.3333333333333428,50.0,0.7,0.4,100000.0
25114,200.0,free ribosome,35.666666666666664,0.0,0.0,50.0,0.7,0.4,100000.0
25115,200.0,cellularProtein,11823.333333333334,4.6433333333333335,2403.333333333334,50.0,0.7,0.4,100000.0
25123,200.0,ATA_charged,49.666666666666664,0.0,-11.0,100.0,0.7,0.4,100000.0
25124,200.0,ATA_uncharged,700.3333333333334,0.0,11.0,100.0,0.7,0.4,100000.0
25125,200.0,TTT_charged,1290.0,0.0,-11.333333333333258,100.0,0.7,0.4,100000.0
25126,200.0,TTT_uncharged,460.0,0.0,11.333333333333314,100.0,0.7,0.4,100000.0
25127,200.0,__cellularProtein_rbs,95.33333333333333,0.0,-1.3333333333333428,100.0,0.7,0.4,100000.0
25128,200.0,free ribosome,55.0,0.0,-15.666666666666671,100.0,0.7,0.4,100000.0
25129,200.0,cellularProtein,22949.333333333332,4.45,4624.666666666664,100.0,0.7,0.4,100000.0
25137,200.0,ATA_charged,144.66666666666666,0.0,4.0,250.0,0.7,0.4,100000.0
25138,200.0,ATA_uncharged,605.3333333333334,0.0,-4.0,250.0,0.7,0.4,100000.0
25139,200.0,TTT_charged,1362.0,0.0,8.333333333333258,250.0,0.7,0.4,100000.0
25140,200.0,TTT_uncharged,388.0,0.0,-8.333333333333314,250.0,0.7,0.4,100000.0
25141,200.0,__cellularProtein_rbs,96.33333333333333,0.0,-0.6666666666666714,250.0,0.7,0.4,100000.0
25142,200.0,free ribosome,117.0,0.0,-7.333333333333329,250.0,0.7,0.4,100000.0
25143,200.0,cellularProtein,50199.0,3.83,10085.0,250.0,0.7,0.4,100000.0
25151,200.0,ATA_charged,286.3333333333333,0.0,-0.33333333333337123,500.0,0.7,0.4,100000.0
25152,200.0,ATA_uncharged,463.6666666666667,0.0,0.33333333333337123,500.0,0.7,0.4,100000.0
25153,200.0,TTT_charged,1428.3333333333333,0.0,-31.333333333333485,500.0,0.7,0.4,100000.0
25154,200.0,TTT_uncharged,321.6666666666667,0.0,31.33333333333337,500.0,0.7,0.4,100000.0
25155,200.0,__cellularProtein_rbs,98.33333333333333,0.0,0.3333333333333286,500.0,0.7,0.4,100000.0
25156,200.0,free ribosome,194.66666666666666,0.0,0.0,500.0,0.7,0.4,100000.0
25157,200.0,cellularProtein,77238.0,3.0533333333333332,15487.333333333336,500.0,0.7,0.4,100000.0
25165,200.0,ATA_charged,444.6666666666667,0.0,-5.0,1000.0,0.7,0.4,100000.0
25166,200.0,ATA_uncharged,305.3333333333333,0.0,5.0,1000.0,0.7,0.4,100000.0
25167,200.0,TTT_charged,1556.0,0.0,5.6666666666667425,1000.0,0.7,0.4,100000.0
25168,200.0,TTT_uncharged,194.0,0.0,-5.666666666666657,1000.0,0.7,0.4,100000.0
25169,200.0,__cellularProtein_rbs,99.0,0.0,2.3333333333333286,1000.0,0.7,0.4,100000.0
25170,200.0,free ribosome,240.0,0.0,1.0,1000.0,0.7,0.4,100000.0
25171,200.0,cellularProtein,97848.33333333333,2.6,19589.666666666657,1000.0,0.7,0.4,100000.0
25179,200.0,ATA_charged,675.6666666666666,0.0,-1.3333333333333712,5000.0,0.7,0.4,100000.0
25180,200.0,ATA_uncharged,74.33333333333333,0.0,1.3333333333333286,5000.0,0.7,0.4,100000.0
25181,200.0,TTT_charged,1705.0,0.0,-2.3333333333332575,5000.0,0.7,0.4,100000.0
25182,200.0,TTT_uncharged,45.0,0.0,2.3333333333333357,5000.0,0.7,0.4,100000.0
25183,200.0,__cellularProtein_rbs,99.0,0.0,0.0,5000.0,0.7,0.4,100000.0
25184,200.0,free ribosome,282.6666666666667,0.0,-3.0,5000.0,0.7,0.4,100000.0
25185,200.0,cellularProtein,115694.33333333333,2.1733333333333333,23215.666666666657,5000.0,0.7,0.4,100000.0
25193,200.0,ATA_charged,4.666666666666667,0.0,-1.333333333333333,10.0,0.7,0.26,100000.0
25194,200.0,ATA_uncharged,745.3333333333334,0.0,1.3333333333333712,10.0,0.7,0.26,100000.0
25195,200.0,TTT_charged,1465.3333333333333,0.0,-38.66666666666674,10.0,0.7,0.26,100000.0
25196,200.0,TTT_uncharged,284.6666666666667,0.0,38.666666666666686,10.0,0.7,0.26,100000.0
25197,200.0,__cellularProtein_rbs,89.0,0.0,-11.0,10.0,0.7,0.26,100000.0
25198,200.0,free ribosome,17.0,0.0,16.333333333333332,10.0,0.7,0.26,100000.0
25199,200.0,cellularProtein,1786.0,4.829999999999999,286.0,10.0,0.7,0.26,100000.0
25207,200.0,ATA_charged,25.666666666666668,0.0,2.0,50.0,0.7,0.26,100000.0
25208,200.0,ATA_uncharged,724.3333333333334,0.0,-2.0,50.0,0.7,0.26,100000.0
25209,200.0,TTT_charged,1500.0,0.0,0.33333333333325754,50.0,0.7,0.26,100000.0
25210,200.0,TTT_uncharged,250.0,0.0,-0.3333333333333428,50.0,0.7,0.26,100000.0
25211,200.0,__cellularProtein_rbs,97.66666666666667,0.0,-1.3333333333333286,50.0,0.7,0.26,100000.0
25212,200.0,free ribosome,19.333333333333332,0.0,4.999999999999998,50.0,0.7,0.26,100000.0
25213,200.0,cellularProtein,9545.0,4.806666666666667,1973.0,50.0,0.7,0.26,100000.0
25221,200.0,ATA_charged,44.0,0.0,-10.0,100.0,0.7,0.26,100000.0
25222,200.0,ATA_uncharged,706.0,0.0,10.0,100.0,0.7,0.26,100000.0
25223,200.0,TTT_charged,1491.3333333333333,0.0,-12.0,100.0,0.7,0.26,100000.0
25224,200.0,TTT_uncharged,258.6666666666667,0.0,12.000000000000028,100.0,0.7,0.26,100000.0
25225,200.0,__cellularProtein_rbs,96.0,0.0,0.0,100.0,0.7,0.26,100000.0
25226,200.0,free ribosome,43.666666666666664,0.0,-4.0,100.0,0.7,0.26,100000.0
25227,200.0,cellularProtein,18619.333333333332,4.5633333333333335,3768.999999999998,100.0,0.7,0.26,100000.0
25235,200.0,ATA_charged,139.0,0.0,6.333333333333343,250.0,0.7,0.26,100000.0
25236,200.0,ATA_uncharged,611.0,0.0,-6.333333333333371,250.0,0.7,0.26,100000.0
25237,200.0,TTT_charged,1528.6666666666667,0.0,-15.0,250.0,0.7,0.26,100000.0
25238,200.0,TTT_uncharged,221.33333333333334,0.0,15.0,250.0,0.7,0.26,100000.0
25239,200.0,__cellularProtein_rbs,97.33333333333333,0.0,1.3333333333333286,250.0,0.7,0.26,100000.0
25240,200.0,free ribosome,113.0,0.0,10.0,250.0,0.7,0.26,100000.0
25241,200.0,cellularProtein,41391.333333333336,3.8699999999999997,8336.666666666672,250.0,0.7,0.26,100000.0
25249,200.0,ATA_charged,260.6666666666667,0.0,0.0,500.0,0.7,0.26,100000.0
25250,200.0,ATA_uncharged,489.3333333333333,0.0,0.0,500.0,0.7,0.26,100000.0
25251,200.0,TTT_charged,1583.3333333333333,0.0,-2.0,500.0,0.7,0.26,100000.0
25252,200.0,TTT_uncharged,166.66666666666666,0.0,2.0,500.0,0.7,0.26,100000.0
25253,200.0,__cellularProtein_rbs,98.66666666666667,0.0,0.6666666666666714,500.0,0.7,0.26,100000.0
25254,200.0,free ribosome,167.66666666666666,0.0,-5.666666666666686,500.0,0.7,0.26,100000.0
25255,200.0,cellularProtein,66162.66666666667,3.323333333333333,13264.666666666672,500.0,0.7,0.26,100000.0
25263,200.0,ATA_charged,415.3333333333333,0.0,-18.0,1000.0,0.7,0.26,100000.0
25264,200.0,ATA_uncharged,334.6666666666667,0.0,18.0,1000.0,0.7,0.26,100000.0
25265,200.0,TTT_charged,1630.6666666666667,0.0,11.333333333333485,1000.0,0.7,0.26,100000.0
25266,200.0,TTT_uncharged,119.33333333333333,0.0,-11.333333333333329,1000.0,0.7,0.26,100000.0
25267,200.0,__cellularProtein_rbs,98.33333333333333,0.0,0.0,1000.0,0.7,0.26,100000.0
25268,200.0,free ribosome,217.33333333333334,0.0,4.0,1000.0,0.7,0.26,100000.0
25269,200.0,cellularProtein,88262.0,2.8266666666666667,17711.0,1000.0,0.7,0.26,100000.0
25277,200.0,ATA_charged,674.6666666666666,0.0,5.666666666666629,5000.0,0.7,0.26,100000.0
25278,200.0,ATA_uncharged,75.33333333333333,0.0,-5.666666666666671,5000.0,0.7,0.26,100000.0
25279,200.0,TTT_charged,1719.0,0.0,-2.6666666666667425,5000.0,0.7,0.26,100000.0
25280,200.0,TTT_uncharged,31.0,0.0,2.666666666666668,5000.0,0.7,0.26,100000.0
25281,200.0,__cellularProtein_rbs,99.0,0.0,0.6666666666666714,5000.0,0.7,0.26,100000.0
25282,200.0,free ribosome,273.3333333333333,0.0,8.0,5000.0,0.7,0.26,100000.0
25283,200.0,cellularProtein,109637.33333333333,2.2666666666666666,21995.33333333333,5000.0,0.7,0.26,100000.0
25291,200.0,ATA_charged,678.6666666666666,0.0,-19.666666666666742,10.0,0.7,0.96,100000.0
25292,200.0,ATA_uncharged,71.33333333333333,0.0,19.666666666666664,10.0,0.7,0.96,100000.0
25293,200.0,TTT_charged,12.0,0.0,-2.666666666666666,10.0,0.7,0.96,100000.0
25294,200.0,TTT_uncharged,1738.0,0.0,2.6666666666667425,10.0,0.7,0.96,100000.0
25295,200.0,__cellularProtein_rbs,98.66666666666667,0.0,3.0,10.0,0.7,0.96,100000.0
25296,200.0,free ribosome,3.0,0.0,-4.333333333333333,10.0,0.7,0.96,100000.0
25297,200.0,cellularProtein,3497.0,4.97,958.6666666666665,10.0,0.7,0.96,100000.0
25305,200.0,ATA_charged,675.0,0.0,-7.0,50.0,0.7,0.96,100000.0
25306,200.0,ATA_uncharged,75.0,0.0,7.0,50.0,0.7,0.96,100000.0
25307,200.0,TTT_charged,64.66666666666667,0.0,8.000000000000007,50.0,0.7,0.96,100000.0
25308,200.0,TTT_uncharged,1685.3333333333333,0.0,-8.0,50.0,0.7,0.96,100000.0
25309,200.0,__cellularProtein_rbs,96.33333333333333,0.0,-0.6666666666666714,50.0,0.7,0.96,100000.0
25310,200.0,free ribosome,51.333333333333336,0.0,9.666666666666671,50.0,0.7,0.96,100000.0
25311,200.0,cellularProtein,17353.333333333332,4.486666666666667,3520.333333333332,50.0,0.7,0.96,100000.0
25319,200.0,ATA_charged,692.0,0.0,12.333333333333371,100.0,0.7,0.96,100000.0
25320,200.0,ATA_uncharged,58.0,0.0,-12.333333333333329,100.0,0.7,0.96,100000.0
25321,200.0,TTT_charged,126.0,0.0,-9.666666666666657,100.0,0.7,0.96,100000.0
25322,200.0,TTT_uncharged,1624.0,0.0,9.666666666666742,100.0,0.7,0.96,100000.0
25323,200.0,__cellularProtein_rbs,97.0,0.0,-0.6666666666666714,100.0,0.7,0.96,100000.0
25324,200.0,free ribosome,72.0,0.0,-25.66666666666667,100.0,0.7,0.96,100000.0
25325,200.0,cellularProtein,33499.0,4.28,6733.666666666668,100.0,0.7,0.96,100000.0
25333,200.0,ATA_charged,687.6666666666666,0.0,2.3333333333332575,250.0,0.7,0.96,100000.0
25334,200.0,ATA_uncharged,62.333333333333336,0.0,-2.3333333333333357,250.0,0.7,0.96,100000.0
25335,200.0,TTT_charged,351.6666666666667,0.0,-27.333333333333314,250.0,0.7,0.96,100000.0
25336,200.0,TTT_uncharged,1398.3333333333333,0.0,27.333333333333258,250.0,0.7,0.96,100000.0
